#,title,artist,URL,file,video
558,Le trou,Souldia,https://genius.com/Souldia-le-trou-lyrics,558-Souldia-le-trou,
559,Gwap,FouKi,https://genius.com/Fouki-gwap-lyrics,559-Fouki-gwap,
561,Leader,Koriass,https://genius.com/Koriass-leader-lyrics,561-Koriass-leader,
562,Dirt,Enima,https://genius.com/Enima-dirt-lyrics,562-Enima-dirt,
563,Gullywood,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-gullywood-lyrics,563-Loud-lary-ajust-gullywood,
564,51tr4p Fr4p50 (Intro),Tizzo & Shreez,https://genius.com/Tizzo-and-shreez-51tr4p-fr4p50-intro-lyrics,564-Tizzo-and-shreez-51tr4p-fr4p50-intro,
565,Clay Davis,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-clay-davis-lyrics,565-Loud-lary-ajust-clay-davis,
566,Pour la mula,Soubillz (Ft. Lost ),https://genius.com/Soubillz-pour-la-mula-lyrics,566-Soubillz-pour-la-mula,
567,20 Bandz,Enima,https://genius.com/Enima-20-bandz-lyrics,567-Enima-20-bandz,
568,Ô Mon Dieu,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-o-mon-dieu-lyrics,568-Loud-lary-ajust-o-mon-dieu,
569,Ce n'était pas voulu,Souldia,https://genius.com/Souldia-ce-netait-pas-voulu-lyrics,569-Souldia-ce-netait-pas-voulu,
570,Miracles,Koriass (Ft. FouKi ),https://genius.com/Koriass-miracles-lyrics,570-Koriass-miracles,
571,Lysandre,Les Anticipateurs,https://genius.com/Les-anticipateurs-lysandre-lyrics,571-Les-anticipateurs-lysandre,
572,Vedette,VT (Ft. Enima ),https://genius.com/Vt-vedette-lyrics,572-Vt-vedette,
573,Trapstar,Kino (QC),https://genius.com/Kino-qc-trapstar-lyrics,573-Kino-qc-trapstar,
574,À qui ?,Jeune Loup,https://genius.com/Jeune-loup-a-qui-lyrics,574-Jeune-loup-a-qui,
576,La rue,Gutta,https://genius.com/Gutta-la-rue-lyrics,576-Gutta-la-rue,
577,Ayenne,Zinera,https://genius.com/Zinera-ayenne-lyrics,577-Zinera-ayenne,
578,Friday Night,Dead Obies,https://genius.com/Dead-obies-friday-night-lyrics,578-Dead-obies-friday-night,
579,Jamais jamais,Koriass,https://genius.com/Koriass-jamais-jamais-lyrics,579-Koriass-jamais-jamais,
580,Dos large,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-dos-large-lyrics,580-Connaisseur-ticaso-dos-large,
581,EAU,FouKi (Ft. Kevin Na$h ),https://genius.com/Fouki-eau-lyrics,581-Fouki-eau,
582,Otages,5sang14,https://genius.com/5sang14-otages-lyrics,582-5sang14-otages,
583,3M,Lamiral (QC) (Ft. VT ),https://genius.com/Lamiral-qc-3m-lyrics,583-Lamiral-qc-3m,
584,Positif,FouKi,https://genius.com/Fouki-positif-lyrics,584-Fouki-positif,
585,Loud,Shreez,https://genius.com/Shreez-loud-lyrics,585-Shreez-loud,
586,Le monde est à nous,Souldia (Ft. Farfadet ),https://genius.com/Souldia-le-monde-est-a-nous-lyrics,586-Souldia-le-monde-est-a-nous,
587,Venom,White-B (Ft. Capitaine Gaza ),https://genius.com/White-b-venom-lyrics,587-White-b-venom,
588,Tjrs raison,"FouKi (Ft. Eman , Jam (K6A) , KNLO , Maybe Watson , Obia le Chef & Robert Nelson )",https://genius.com/Fouki-tjrs-raison-lyrics,588-Fouki-tjrs-raison,
589,WYD,Planet Giza (Ft. Saba ),https://genius.com/Planet-giza-wyd-lyrics,589-Planet-giza-wyd,
590,MAGIE,Enima,https://genius.com/Enima-magie-lyrics,590-Enima-magie,
591,Je suis comme je suis,Souldia,https://genius.com/Souldia-je-suis-comme-je-suis-lyrics,591-Souldia-je-suis-comme-je-suis,
593,Rage de vivre,Souldia (Ft. Lost ),https://genius.com/Souldia-rage-de-vivre-lyrics,593-Souldia-rage-de-vivre,
594,Peinture à l'huile,Loud,https://genius.com/Loud-peinture-a-lhuile-lyrics,594-Loud-peinture-a-lhuile,
595,Too Many,"Dirty S (Ft. Lil Berete , Lost & MB )",https://genius.com/Dirty-s-too-many-lyrics,595-Dirty-s-too-many,
597,Everyday,Dead Obies,https://genius.com/Dead-obies-everyday-lyrics,597-Dead-obies-everyday,
598,Outro (BP3),Lost,https://genius.com/Lost-outro-bp3-lyrics,598-Lost-outro-bp3,
599,Remonter ma braguette,MB,https://genius.com/Mb-remonter-ma-braguette-lyrics,599-Mb-remonter-ma-braguette,
600,Rien de moins,Loud & White-B,https://genius.com/Loud-and-white-b-rien-de-moins-lyrics,600-Loud-and-white-b-rien-de-moins,
601,Brille,Di-Meh (Ft. Krisy & Rowjay ),https://genius.com/Di-meh-brille-lyrics,601-Di-meh-brille,
602,QDBV,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-qdbv-lyrics,602-Alaclair-ensemble-qdbv,
603,MA,Robert Nelson,https://genius.com/Robert-nelson-ma-lyrics,603-Robert-nelson-ma,
604,S’envoler,White-B (Ft. Izzy-S ),https://genius.com/White-b-senvoler-lyrics,604-White-b-senvoler,
605,Légendaire,Koriass,https://genius.com/Koriass-legendaire-lyrics,605-Koriass-legendaire,
606,Partis de rien,Izzy-S (Ft. Lost ),https://genius.com/Izzy-s-partis-de-rien-lyrics,606-Izzy-s-partis-de-rien,
607,Ananas Mango,FouKi,https://genius.com/Fouki-ananas-mango-lyrics,607-Fouki-ananas-mango,
608,Glitch,Zinera,https://genius.com/Zinera-glitch-lyrics,608-Zinera-glitch,
609,Apollyon,Enima,https://genius.com/Enima-apollyon-lyrics,609-Enima-apollyon,
610,Essayer,KBG (Ft. Enima ),https://genius.com/Kbg-essayer-lyrics,610-Kbg-essayer,
611,CLT,Enima (Ft. Norsacce Berlusconi ),https://genius.com/Enima-clt-lyrics,611-Enima-clt,
612,Gaz au fond,Souldia,https://genius.com/Souldia-gaz-au-fond-lyrics,612-Souldia-gaz-au-fond,
613,Uber Eats Freestyle,Loud,https://genius.com/Loud-uber-eats-freestyle-lyrics,613-Loud-uber-eats-freestyle,
615,Lemonade,FouKi,https://genius.com/Fouki-lemonade-lyrics,615-Fouki-lemonade,
616,Fidèle à chacune d'elles,Roi Heenok (Ft. Ugo le Patron ),https://genius.com/Roi-heenok-fidele-a-chacune-delles-lyrics,616-Roi-heenok-fidele-a-chacune-delles,
617,#10,Loud,https://genius.com/Loud-10-lyrics,617-Loud-10,
618,4 Freestyle,Yes Mccan,https://genius.com/Yes-mccan-4-freestyle-lyrics,618-Yes-mccan-4-freestyle,
619,Lisdexamphétamine,Lary Kidd,https://genius.com/Lary-kidd-lisdexamphetamine-lyrics,619-Lary-kidd-lisdexamphetamine,
620,Pénombre,Gutta & Wawa EGK,https://genius.com/Gutta-and-wawa-egk-penombre-lyrics,620-Gutta-and-wawa-egk-penombre,
621,Louvre,Yes Mccan,https://genius.com/Yes-mccan-louvre-lyrics,621-Yes-mccan-louvre,
622,No Fucking Way,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-no-fucking-way-lyrics,622-Loud-lary-ajust-no-fucking-way,
623,Hoja De Coca,Lougarouz,https://genius.com/Lougarouz-hoja-de-coca-lyrics,623-Lougarouz-hoja-de-coca,
624,Pas de journée off,Lost & White-B,https://genius.com/Lost-and-white-b-pas-de-journee-off-lyrics,624-Lost-and-white-b-pas-de-journee-off,
625,Gurl,FouKi (Ft. Vince James ),https://genius.com/Fouki-gurl-lyrics,625-Fouki-gurl,
626,Chief Keef,Rach,https://genius.com/Rach-chief-keef-lyrics,626-Rach-chief-keef,
628,Controllé par les milliards,MB (Ft. White-B ),https://genius.com/Mb-controlle-par-les-milliards-lyrics,628-Mb-controlle-par-les-milliards,
629,Non Merci,Corops,https://genius.com/Corops-non-merci-lyrics,629-Corops-non-merci,
630,Que Tal,Norsacce Berlusconi (Ft. Enima ),https://genius.com/Norsacce-berlusconi-que-tal-lyrics,630-Norsacce-berlusconi-que-tal,
631,Long Time No See,Koriass,https://genius.com/Koriass-long-time-no-see-lyrics,631-Koriass-long-time-no-see,
632,FreeLeK,TheQ.,https://genius.com/Theq-freelek-lyrics,632-Theq-freelek,
633,Illuminati musique,Roi Heenok,https://genius.com/Roi-heenok-illuminati-musique-lyrics,633-Roi-heenok-illuminati-musique,
634,Américain,Koriass (Ft. Safia Nolin ),https://genius.com/Koriass-americain-lyrics,634-Koriass-americain,
635,Kankan,FouKi,https://genius.com/Fouki-kankan-lyrics,635-Fouki-kankan,
636,Drug Factory,YH,https://genius.com/Yh-drug-factory-lyrics,636-Yh-drug-factory,
637,Dieu Merci,Enima,https://genius.com/Enima-dieu-merci-lyrics,637-Enima-dieu-merci,
638,Young Summer,Loud Lary Ajust (Ft. Shash'U ),https://genius.com/Loud-lary-ajust-young-summer-lyrics,638-Loud-lary-ajust-young-summer,
639,Chenous,Koriass,https://genius.com/Koriass-chenous-lyrics,639-Koriass-chenous,
641,Céline,Les Anticipateurs,https://genius.com/Les-anticipateurs-celine-lyrics,641-Les-anticipateurs-celine,
642,3 saisons,Lary Kidd (Ft. 20Some & Loud ),https://genius.com/Lary-kidd-3-saisons-lyrics,642-Lary-kidd-3-saisons,
643,Côté passager,Roxane Bruneau (Ft. Souldia ),https://genius.com/Roxane-bruneau-cote-passager-lyrics,643-Roxane-bruneau-cote-passager,
644,Again,Enima,https://genius.com/Enima-again-lyrics,644-Enima-again,
645,CC,Enima,https://genius.com/Enima-cc-lyrics,645-Enima-cc,
646,WanWay,FouKi,https://genius.com/Fouki-wanway-lyrics,646-Fouki-wanway,
647,Chez-moi,Lost (Ft. Manu Militari ),https://genius.com/Lost-chez-moi-lyrics,647-Lost-chez-moi,
648,Pour un chèque,Tizzo & Shreez,https://genius.com/Tizzo-and-shreez-pour-un-cheque-lyrics,648-Tizzo-and-shreez-pour-un-cheque,
649,Les apparences,Souldia,https://genius.com/Souldia-les-apparences-lyrics,649-Souldia-les-apparences,
650,When The Moving Stops,Planet Giza,https://genius.com/Planet-giza-when-the-moving-stops-lyrics,650-Planet-giza-when-the-moving-stops,
651,Parle-moé don d’ça,Les Anticipateurs,https://genius.com/Les-anticipateurs-parle-moe-don-dca-lyrics,651-Les-anticipateurs-parle-moe-don-dca,
652,Encore,Enima,https://genius.com/Enima-encore-lyrics,652-Enima-encore,
653,Personne,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-personne-lyrics,653-Loud-lary-ajust-personne,
654,Tout donné,Koriass,https://genius.com/Koriass-tout-donne-lyrics,654-Koriass-tout-donne,
655,Sentencé,Lost & White-B,https://genius.com/Lost-and-white-b-sentence-lyrics,655-Lost-and-white-b-sentence,
656,You Know That,Enima (Ft. Kay Bandz ),https://genius.com/Enima-you-know-that-lyrics,656-Enima-you-know-that,
657,NOISE,Enima (Ft. ASHE 22 ),https://genius.com/Enima-noise-lyrics,657-Enima-noise,
658,Kung-Fu Margiela 2,Rowjay,https://genius.com/Rowjay-kung-fu-margiela-2-lyrics,658-Rowjay-kung-fu-margiela-2,
659,Gang Way,LV Cupidon,https://genius.com/Lv-cupidon-gang-way-lyrics,659-Lv-cupidon-gang-way,
660,Jeunes filles,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-jeunes-filles-lyrics,660-Loud-lary-ajust-jeunes-filles,
661,Je n'ai pas mal,Souldia,https://genius.com/Souldia-je-nai-pas-mal-lyrics,661-Souldia-je-nai-pas-mal,
662,G.G,Izzy-S (Ft. Salimo ),https://genius.com/Izzy-s-gg-lyrics,662-Izzy-s-gg,
663,La nuit,White-B (Ft. Random (QC) ),https://genius.com/White-b-la-nuit-lyrics,663-White-b-la-nuit,
664,Swish,Dead Obies,https://genius.com/Dead-obies-swish-lyrics,664-Dead-obies-swish,
665,Stripclub (Remix),Rowjay (Ft. Hamza ),https://genius.com/Rowjay-stripclub-remix-lyrics,665-Rowjay-stripclub-remix,
666,Fuck That,5sang14,https://genius.com/5sang14-fuck-that-lyrics,666-5sang14-fuck-that,
667,Ciao,Rymz,https://genius.com/Rymz-ciao-lyrics,667-Rymz-ciao,
668,Cause perdue,Koriass,https://genius.com/Koriass-cause-perdue-lyrics,668-Koriass-cause-perdue,
669,Tout va bien,Lary Kidd,https://genius.com/Lary-kidd-tout-va-bien-lyrics,669-Lary-kidd-tout-va-bien,
670,Affranchis,"Souldia , Saye & T-Mo (Taktika)",https://genius.com/Souldia-saye-and-t-mo-taktika-affranchis-lyrics,670-Souldia-saye-and-t-mo-taktika-affranchis,
671,Temps,Yes Mccan,https://genius.com/Yes-mccan-temps-lyrics,671-Yes-mccan-temps,
672,VSTL,Enima (Ft. Gutta ),https://genius.com/Enima-vstl-lyrics,672-Enima-vstl,
674,Comment faire,Tizzo (Ft. Shreez ),https://genius.com/Tizzo-comment-faire-lyrics,674-Tizzo-comment-faire,
675,Enfant de la DPJ (Bonus Track),Sir Pathétik,https://genius.com/Sir-pathetik-enfant-de-la-dpj-bonus-track-lyrics,675-Sir-pathetik-enfant-de-la-dpj-bonus-track,
676,Plastic,Enima,https://genius.com/Enima-plastic-lyrics,676-Enima-plastic,
677,Big Dog,Enima,https://genius.com/Enima-big-dog-lyrics,677-Enima-big-dog,
678,Complicité de meurtre,Souldia (Ft. Paranoize & Rymz ),https://genius.com/Souldia-complicite-de-meurtre-lyrics,678-Souldia-complicite-de-meurtre,
679,Autre chose,Gros Big,https://genius.com/Gros-big-autre-chose-lyrics,679-Gros-big-autre-chose,
680,Sosa,Lost,https://genius.com/Lost-sosa-lyrics,680-Lost-sosa,
681,Holy Water,Enima,https://genius.com/Enima-holy-water-lyrics,681-Enima-holy-water,
682,Get It Right,Koriass,https://genius.com/Koriass-get-it-right-lyrics,682-Koriass-get-it-right,
684,Paroisse,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-paroisse-lyrics,684-Alaclair-ensemble-paroisse,
685,Bodies N VVZ,Zinera,https://genius.com/Zinera-bodies-n-vvz-lyrics,685-Zinera-bodies-n-vvz,
686,NO JUMPER,Wasiu,https://genius.com/Wasiu-no-jumper-lyrics,686-Wasiu-no-jumper,
687,Lonely,Adamo (QC),https://genius.com/Adamo-qc-lonely-lyrics,687-Adamo-qc-lonely,
688,Xavier Caféine,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-xavier-cafeine-lyrics,688-Loud-lary-ajust-xavier-cafeine,
689,Voilà,White-B,https://genius.com/White-b-voila-lyrics,689-White-b-voila,
690,10ème,Rowjay,https://genius.com/Rowjay-10eme-lyrics,690-Rowjay-10eme,
691,PNL (Pouvoir Narcotique Loyauté),Roi Heenok,https://genius.com/Roi-heenok-pnl-pouvoir-narcotique-loyaute-lyrics,691-Roi-heenok-pnl-pouvoir-narcotique-loyaute,
692,Sa fume,LV Cupidon (Ft. Shreez ),https://genius.com/Lv-cupidon-sa-fume-lyrics,692-Lv-cupidon-sa-fume,
693,Fast Life,Rymz,https://genius.com/Rymz-fast-life-lyrics,693-Rymz-fast-life,
694,SKRAB,Souldia,https://genius.com/Souldia-skrab-lyrics,694-Souldia-skrab,
695,James Hyndman Money,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-james-hyndman-money-lyrics,695-Loud-lary-ajust-james-hyndman-money,
696,Sono,Enima,https://genius.com/Enima-sono-lyrics,696-Enima-sono,
697,Elle est partie,Sarahmée (Ft. Nissa Seych ),https://genius.com/Sarahmee-elle-est-partie-lyrics,697-Sarahmee-elle-est-partie,
698,La vie est si fragile,Dubmatique (Ft. Ashley MacIsaac ),https://genius.com/Dubmatique-la-vie-est-si-fragile-lyrics,698-Dubmatique-la-vie-est-si-fragile,
699,Rédelé,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-redele-lyrics,699-Alaclair-ensemble-redele,
700,Génocide,Samian,https://genius.com/Samian-genocide-lyrics,700-Samian-genocide,
701,Rocky Road,Planet Giza (Ft. Cousin Stizz ),https://genius.com/Planet-giza-rocky-road-lyrics,701-Planet-giza-rocky-road,
702,High,Dead Obies,https://genius.com/Dead-obies-high-lyrics,702-Dead-obies-high,
703,Intro (Aujourd’hui ou jamais),YH,https://genius.com/Yh-intro-aujourdhui-ou-jamais-lyrics,703-Yh-intro-aujourdhui-ou-jamais,
704,Qatari,Zinera,https://genius.com/Zinera-qatari-lyrics,704-Zinera-qatari,
705,Quatre saisons,Manu Militari,https://genius.com/Manu-militari-quatre-saisons-lyrics,705-Manu-militari-quatre-saisons,
706,Tangerine,LaF (QC),https://genius.com/Laf-qc-tangerine-lyrics,706-Laf-qc-tangerine,
707,Zombie,Kinji00 (Ft. Jeunesept ),https://genius.com/Kinji00-zombie-lyrics,707-Kinji00-zombie,
708,Rien qui s'donne,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-rien-qui-sdonne-lyrics,708-Alaclair-ensemble-rien-qui-sdonne,
709,Caramel,Shreez,https://genius.com/Shreez-caramel-lyrics,709-Shreez-caramel,
710,Fleurs sous la neige,Koriass,https://genius.com/Koriass-fleurs-sous-la-neige-lyrics,710-Koriass-fleurs-sous-la-neige,
711,Savoir faire,Rowjay (Ft. 8ruki ),https://genius.com/Rowjay-savoir-faire-lyrics,711-Rowjay-savoir-faire,
712,Love Song,Dead Obies,https://genius.com/Dead-obies-love-song-lyrics,712-Dead-obies-love-song,
713,Héros,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-heros-lyrics,713-Loud-lary-ajust-heros,
714,Y’a des jours,Mauvais Acte,https://genius.com/Mauvais-acte-ya-des-jours-lyrics,714-Mauvais-acte-ya-des-jours,
715,No Chills,Jeune Loup,https://genius.com/Jeune-loup-no-chills-lyrics,715-Jeune-loup-no-chills,
716,4ever,Enima,https://genius.com/Enima-4ever-lyrics,716-Enima-4ever,
717,Hercule,Lary Kidd,https://genius.com/Lary-kidd-hercule-lyrics,717-Lary-kidd-hercule,
718,Keskia,Souldia,https://genius.com/Souldia-keskia-lyrics,718-Souldia-keskia,
719,Krime Grave,Souldia,https://genius.com/Souldia-krime-grave-lyrics,719-Souldia-krime-grave,
721,Spliff à deux,FouKi,https://genius.com/Fouki-spliff-a-deux-lyrics,721-Fouki-spliff-a-deux,
722,Sexto,Souldia,https://genius.com/Souldia-sexto-lyrics,722-Souldia-sexto,
723,Saisons,Enima,https://genius.com/Enima-saisons-lyrics,723-Enima-saisons,
724,Illusion de paradis,Farfadet,https://genius.com/Farfadet-illusion-de-paradis-lyrics,724-Farfadet-illusion-de-paradis,
726,André,Dead Obies,https://genius.com/Dead-obies-andre-lyrics,726-Dead-obies-andre,
727,Inédit,Sir Pathétik,https://genius.com/Sir-pathetik-inedit-lyrics,727-Sir-pathetik-inedit,
728,Sixième sens,Lost (Ft. Izzy-S ),https://genius.com/Lost-sixieme-sens-lyrics,728-Lost-sixieme-sens,
729,Parades photos,Lost (Ft. Dinos ),https://genius.com/Lost-parades-photos-lyrics,729-Lost-parades-photos,
730,Fait Chier,Koriass & FouKi,https://genius.com/Koriass-and-fouki-fait-chier-lyrics,730-Koriass-and-fouki-fait-chier,
731,Ceci n'est pas une chanson triste,Souldia,https://genius.com/Souldia-ceci-nest-pas-une-chanson-triste-lyrics,731-Souldia-ceci-nest-pas-une-chanson-triste,
732,"J'ai aimé, j'ai souffert, maintenant je haïs",Die-On,https://genius.com/Die-on-jai-aime-jai-souffert-maintenant-je-hais-lyrics,732-Die-on-jai-aime-jai-souffert-maintenant-je-hais,
734,GO MODE,Enima,https://genius.com/Enima-go-mode-lyrics,734-Enima-go-mode,
735,Pas d’chilling,Rainmen (Ft. Skandal (QC) ),https://genius.com/Rainmen-pas-dchilling-lyrics,735-Rainmen-pas-dchilling,
736,Mon Ami,VT (Ft. Souldia ),https://genius.com/Vt-mon-ami-lyrics,736-Vt-mon-ami,
738,Flex,Enima,https://genius.com/Enima-flex-lyrics,738-Enima-flex,
739,Exposing Me(Remix),Jackboy RLJ,https://genius.com/Jackboy-rlj-exposing-meremix-lyrics,739-Jackboy-rlj-exposing-meremix,
740,Gangsta,5sang14,https://genius.com/5sang14-gangsta-lyrics,740-5sang14-gangsta,
741,Le poids des mots,"Souldia (Ft. Helme , Jam Khalil , LeMind & Woodman )",https://genius.com/Souldia-le-poids-des-mots-lyrics,741-Souldia-le-poids-des-mots,
742,Des kilomètres et des ennuis,Rymz,https://genius.com/Rymz-des-kilometres-et-des-ennuis-lyrics,742-Rymz-des-kilometres-et-des-ennuis,
743,Fussy Fuss,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-fussy-fuss-lyrics,743-Alaclair-ensemble-fussy-fuss,
744,La barre des trente,Manu Militari (Ft. Ott & Stan ),https://genius.com/Manu-militari-la-barre-des-trente-lyrics,744-Manu-militari-la-barre-des-trente,
745,Chien,Shreez,https://genius.com/Shreez-chien-lyrics,745-Shreez-chien,
746,Freak Girls,Joe Rocca,https://genius.com/Joe-rocca-freak-girls-lyrics,746-Joe-rocca-freak-girls,
747,Huh Yea,Serane (Ft. Rowjay ),https://genius.com/Serane-huh-yea-lyrics,747-Serane-huh-yea,
748,Comme les autres,Enima,https://genius.com/Enima-comme-les-autres-lyrics,748-Enima-comme-les-autres,
749,In America,Dead Obies,https://genius.com/Dead-obies-in-america-lyrics,749-Dead-obies-in-america,
750,Van Gogh,Manu Militari,https://genius.com/Manu-militari-van-gogh-lyrics,750-Manu-militari-van-gogh,
751,Burn,Rymz,https://genius.com/Rymz-burn-lyrics,751-Rymz-burn,
753,STL Vice,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-stl-vice-lyrics,753-Connaisseur-ticaso-stl-vice,
754,Backstage,Souldia (Ft. Eli Rose ),https://genius.com/Souldia-backstage-lyrics,754-Souldia-backstage,
755,Timing,FouKi,https://genius.com/Fouki-timing-lyrics,755-Fouki-timing,
756,Jalousie,Shreez (Ft. White-B ),https://genius.com/Shreez-jalousie-lyrics,756-Shreez-jalousie,
757,La fille que j'aime,Sir Pathétik,https://genius.com/Sir-pathetik-la-fille-que-jaime-lyrics,757-Sir-pathetik-la-fille-que-jaime,
758,Dead Summer,Aswell,https://genius.com/Aswell-dead-summer-lyrics,758-Aswell-dead-summer,
760,Numéro 1,Sans Pression,https://genius.com/Sans-pression-numero-1-lyrics,760-Sans-pression-numero-1,
761,George Fraude,Kalibre,https://genius.com/Kalibre-george-fraude-lyrics,761-Kalibre-george-fraude,
762,DOUBLE F,Rowjay (Ft. La Fève ),https://genius.com/Rowjay-double-f-lyrics,762-Rowjay-double-f,
763,Numéros,Enima,https://genius.com/Enima-numeros-lyrics,763-Enima-numeros,
764,Miroir miroir,Lary Kidd,https://genius.com/Lary-kidd-miroir-miroir-lyrics,764-Lary-kidd-miroir-miroir,
765,Mort Ou Vif,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-mort-ou-vif-lyrics,765-Loud-lary-ajust-mort-ou-vif,
766,6ème sens,Jeune Loup,https://genius.com/Jeune-loup-6eme-sens-lyrics,766-Jeune-loup-6eme-sens,
767,OFF,Souldia & Tizzo,https://genius.com/Souldia-and-tizzo-off-lyrics,767-Souldia-and-tizzo-off,
768,Huit-trois,"83 (Ft. 2Faces , B-Ice (Taktika) , Canox & Pagaïl )",https://genius.com/83-huit-trois-lyrics,768-83-huit-trois,
769,21,LV Cupidon,https://genius.com/Lv-cupidon-21-lyrics,769-Lv-cupidon-21,
770,C'EST BEAU,KNLO,https://genius.com/Knlo-cest-beau-lyrics,770-Knlo-cest-beau,
771,Pour toujours,Souldia,https://genius.com/Souldia-pour-toujours-lyrics,771-Souldia-pour-toujours,
772,Houdini,"DawaMafia , LV Cupidon & Yung Duce",https://genius.com/Dawamafia-lv-cupidon-and-yung-duce-houdini-lyrics,772-Dawamafia-lv-cupidon-and-yung-duce-houdini,
773,After_L'after,FouKi,https://genius.com/Fouki-after-lafter-lyrics,773-Fouki-after-lafter,
774,Petite Italie,Jeune Loup,https://genius.com/Jeune-loup-petite-italie-lyrics,774-Jeune-loup-petite-italie,
775,SAY SUM,Enima,https://genius.com/Enima-say-sum-lyrics,775-Enima-say-sum,
776,Je m'évapore,Ced Auger,https://genius.com/Ced-auger-je-mevapore-lyrics,776-Ced-auger-je-mevapore,
777,Nota bene,Manu Militari (Ft. Stan ),https://genius.com/Manu-militari-nota-bene-lyrics,777-Manu-militari-nota-bene,
778,Nervous,"Brown Family (Ft. Eman , FouKi & KNLO )",https://genius.com/Brown-family-nervous-lyrics,778-Brown-family-nervous,
779,Bateaux Colombiens,Les Anticipateurs (Ft. Xeryus ),https://genius.com/Les-anticipateurs-bateaux-colombiens-lyrics,779-Les-anticipateurs-bateaux-colombiens,
780,Coin à l'ombre,Loud,https://genius.com/Loud-coin-a-lombre-lyrics,780-Loud-coin-a-lombre,
781,Lascars,Rymz & Farfadet,https://genius.com/Rymz-and-farfadet-lascars-lyrics,781-Rymz-and-farfadet-lascars,
782,Tony,Josad,https://genius.com/Josad-tony-lyrics,782-Josad-tony,
783,Plan B,3MFrench (Ft. Enima ),https://genius.com/3mfrench-plan-b-lyrics,783-3mfrench-plan-b,
784,🖕 Justin Trudeau,Les Anticipateurs,https://genius.com/Les-anticipateurs-justin-trudeau-lyrics,784-Les-anticipateurs-justin-trudeau,
785,IG SHOT pt.2,"Jeune Loup (Ft. Bbleu , Joe Rocca , Kevin Na$h & Mike Shabb )",https://genius.com/Jeune-loup-ig-shot-pt2-lyrics,785-Jeune-loup-ig-shot-pt2,
786,Course,Enima,https://genius.com/Enima-course-lyrics,786-Enima-course,
787,La nuit sera longue,Souldia (Ft. Loud ),https://genius.com/Souldia-la-nuit-sera-longue-lyrics,787-Souldia-la-nuit-sera-longue,
788,Budapest,FouKi,https://genius.com/Fouki-budapest-lyrics,788-Fouki-budapest,
789,Hier à aujourd’hui,Lost,https://genius.com/Lost-hier-a-aujourdhui-lyrics,789-Lost-hier-a-aujourdhui,
790,Khawaga,Manu Militari,https://genius.com/Manu-militari-khawaga-lyrics,790-Manu-militari-khawaga,
791,Mon Cou,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-mon-cou-lyrics,791-Alaclair-ensemble-mon-cou,
792,Épitaphe,Koriass (Ft. Sarahmée & Souldia ),https://genius.com/Koriass-epitaphe-lyrics,792-Koriass-epitaphe,
793,Les palmiers brûlent dans la nuit,Lary Kidd (Ft. Yes Mccan ),https://genius.com/Lary-kidd-les-palmiers-brulent-dans-la-nuit-lyrics,793-Lary-kidd-les-palmiers-brulent-dans-la-nuit,
794,Forgot About Wats,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-forgot-about-wats-lyrics,794-Alaclair-ensemble-forgot-about-wats,
795,Rêves de millions,Enima,https://genius.com/Enima-reves-de-millions-lyrics,795-Enima-reves-de-millions,
796,Mami chula,Manu Militari (Ft. Frank Nino ),https://genius.com/Manu-militari-mami-chula-lyrics,796-Manu-militari-mami-chula,
797,Dernier Drink,Koriass & FouKi,https://genius.com/Koriass-and-fouki-dernier-drink-lyrics,797-Koriass-and-fouki-dernier-drink,
798,Darksoul's,Fou Furieux,https://genius.com/Fou-furieux-darksouls-lyrics,798-Fou-furieux-darksouls,
799,Provider,Loud,https://genius.com/Loud-provider-lyrics,799-Loud-provider,
800,Barcelone,Lary Kidd,https://genius.com/Lary-kidd-barcelone-lyrics,800-Lary-kidd-barcelone,
801,20 Benz,Lost (Ft. FREAKEY! & Kekra ),https://genius.com/Lost-20-benz-lyrics,801-Lost-20-benz,
802,Jugement dernier,Sans Pression (Ft. Le Youngin' ),https://genius.com/Sans-pression-jugement-dernier-lyrics,802-Sans-pression-jugement-dernier,
803,Obscur,Souldia,https://genius.com/Souldia-obscur-lyrics,803-Souldia-obscur,
804,Contrefaçon,5sang14,https://genius.com/5sang14-contrefacon-lyrics,804-5sang14-contrefacon,
805,Real,5sang14,https://genius.com/5sang14-real-lyrics,805-5sang14-real,
